X,Y,Z,Cu,HoleId,ClusterId
2948.58,5003,2416.33,1.23,77,0
2847.6,5461.4,2346.4,0.78,33,0
3041.5,5055.3,2349.3,1.05,28,0
3041.5,5055.3,2352.3,1.05,28,0
3041.5,5055.3,2346.3,0.99,28,0
3041.5,5055.3,2364.3,0.77,28,0
3034.11,4967.39,2401.48,0.87,13,0
3033.31,4968.35,2399.31,0.87,13,0
3036.04,4965.09,2406.67,0.84,13,0
3035.08,4966.24,2404.08,0.84,13,0
2748.3,5459.1,2523.4,0.58,61,0
2748.3,5459.1,2520.4,0.54,61,0
3037.81,4962.98,2411.44,0.78,13,0
3037.01,4963.94,2409.27,0.78,13,0
2847.6,5461.4,2343.4,0.85,33,0
2748.3,5459.1,2517.4,0.54,61,0
2748.3,5459.1,2505.4,0.53,61,0
2748.3,5459.1,2484.4,0.5,61,0
2748.3,5459.1,2496.4,0.5,61,0
2748.3,5459.1,2499.4,0.52,61,0
2748.3,5459.1,2508.4,0.5,61,0
2748.3,5459.1,2511.4,0.5,61,0
2748.3,5459.1,2487.4,0.51,61,0
2748.3,5459.1,2502.4,0.53,61,0
2748.3,5459.1,2493.4,0.5,61,0
2748.3,5459.1,2490.4,0.51,61,0
2748.3,5459.1,2514.4,0.52,61,0
2748.3,5459.1,2481.4,0.54,61,0
2748.3,5459.1,2397.4,1.13,61,0
2748.3,5459.1,2451.4,0.7,61,0
2748.3,5459.1,2379.4,1.17,61,0
2748.3,5459.1,2439.4,0.64,61,0
2748.3,5459.1,2469.4,0.66,61,0
2748.3,5459.1,2388.4,1.61,61,0
2748.3,5459.1,2385.4,1.42,61,0
2748.3,5459.1,2442.4,0.67,61,0
2748.3,5459.1,2448.4,0.7,61,0
2748.3,5459.1,2463.4,0.62,61,0
2748.3,5459.1,2457.4,0.69,61,0
2748.3,5459.1,2391.4,1.61,61,0
2748.3,5459.1,2394.4,1.2,61,0
2748.3,5459.1,2382.4,1.42,61,0
2748.3,5459.1,2406.4,0.97,61,0
2748.3,5459.1,2403.4,0.97,61,0
2748.3,5459.1,2400.4,1.13,61,0
2748.3,5459.1,2445.4,0.67,61,0
2748.3,5459.1,2472.4,0.59,61,0
2748.3,5459.1,2454.4,0.73,61,0
2748.3,5459.1,2460.4,0.69,61,0
2748.3,5459.1,2466.4,0.62,61,0
2748.3,5459.1,2478.4,0.54,61,0
2748.3,5459.1,2475.4,0.59,61,0
2750.3,5363.2,2390.9,0.66,53,0
2750.3,5363.2,2405.9,0.54,53,0
2750.3,5363.2,2420.9,0.59,53,0
2750.3,5363.2,2399.9,0.61,53,0
2750.3,5363.2,2384.9,0.66,53,0
2750.3,5363.2,2408.9,0.5,53,0
2750.3,5363.2,2426.9,0.6,53,0
2750.3,5363.2,2414.9,0.6,53,0
2750.3,5363.2,2393.9,0.58,53,0
2750.3,5363.2,2378.9,0.63,53,0
2750.3,5363.2,2387.9,0.66,53,0
2750.3,5363.2,2381.9,0.66,53,0
2750.3,5363.2,2396.9,0.61,53,0
2750.3,5363.2,2402.9,0.54,53,0
2750.3,5363.2,2429.9,0.6,53,0
2750.3,5363.2,2411.9,0.6,53,0
2750.3,5363.2,2423.9,0.53,53,0
2750.3,5363.2,2417.9,0.59,53,0
2748.3,5459.1,2376.4,1.28,61,0
2750.3,5363.2,2372.9,0.58,53,0
2750.3,5363.2,2375.9,0.58,53,0
2703.4,5316.7,2529.9,0.78,81,0
2703.4,5316.7,2544.9,0.73,81,0
2703.4,5316.7,2490.9,1.25,81,0
2703.4,5316.7,2523.9,0.81,81,0
2703.4,5316.7,2496.9,1.03,81,0
2703.4,5316.7,2553.9,0.88,81,0
2703.4,5316.7,2505.9,1.23,81,0
2703.4,5316.7,2487.9,1.25,81,0
2703.4,5316.7,2499.9,1.03,81,0
2703.4,5316.7,2535.9,0.71,81,0
2703.4,5316.7,2547.9,0.82,81,0
2703.4,5316.7,2484.9,1.34,81,0
2703.4,5316.7,2493.9,0.95,81,0
2703.4,5316.7,2511.9,0.75,81,0
2703.4,5316.7,2517.9,0.84,81,0
2703.4,5316.7,2526.9,0.78,81,0
2703.4,5316.7,2475.9,1.23,81,0
2703.4,5316.7,2481.9,1.34,81,0
2703.4,5316.7,2514.9,0.75,81,0
2703.4,5316.7,2502.9,1.23,81,0
2703.4,5316.7,2520.9,0.84,81,0
2703.4,5316.7,2532.9,0.71,81,0
2703.4,5316.7,2538.9,0.73,81,0
2703.4,5316.7,2541.9,0.73,81,0
2703.4,5316.7,2568.9,0.95,81,0
2703.4,5316.7,2550.9,0.82,81,0
2748.3,5459.1,2373.4,1.28,61,0
2748.3,5459.1,2370.4,1.38,61,0
2750.3,5363.2,2369.9,0.58,53,0
3097.8,5206,2223.3,0.86,27,0
3097.8,5206,2226.3,0.86,27,0
2894.6,5101.5,2328.3,0.84,68,0
2939.65,5106,2313.31,1.57,8,0
2894.6,5101.5,2324.3,0.84,68,0
2931.62,5106,2304.39,1.31,8,0
2894.6,5101.5,2326.8,0.84,68,0
2894.6,5101.5,2315.3,0.77,68,0
2925.08,5106,2297.12,1.32,8,0
2935.63,5106,2308.85,1.42,8,0
2943.66,5106,2317.76,1.37,8,0
2894.6,5101.5,2318.3,0.64,68,0
2894.6,5101.5,2321.3,0.64,68,0
2894.6,5101.5,2330.3,0.86,68,0
2927.44,5106,2299.74,1.27,8,0
2929.61,5106,2302.16,1.27,8,0
2933.62,5106,2306.62,1.31,8,0
2937.64,5106,2311.08,1.57,8,0
2940.99,5106,2314.79,1.57,8,0
2941.99,5106,2315.91,1.37,8,0
2947.68,5106,2322.22,1.78,8,0
2945.67,5106,2319.99,1.78,8,0
3097.8,5206,2214.3,0.65,27,0
3097.8,5206,2202.3,0.65,27,0
3097.8,5206,2205.3,0.65,27,0
3097.8,5206,2199.3,0.7,27,0
3097.8,5206,2193.3,0.71,27,0
3097.8,5206,2196.3,0.71,27,0
2748.3,5459.1,2367.4,1.38,61,0
2750.3,5363.2,2357.9,0.72,53,0
2748.3,5459.1,2361.4,0.93,61,0
2750.3,5363.2,2348.9,0.89,53,0
2750.3,5363.2,2366.9,0.58,53,0
2748.3,5459.1,2364.4,1.31,61,0
2750.3,5363.2,2360.9,0.72,53,0
2750.3,5363.2,2363.9,0.63,53,0
2750.3,5363.2,2354.9,1.02,53,0
2750.3,5363.2,2351.9,1.02,53,0
2748.3,5459.1,2355.4,0.83,61,0
2748.3,5459.1,2352.4,0.83,61,0
2748.3,5459.1,2349.4,0.84,61,0
2748.3,5459.1,2358.4,0.93,61,0
2847.8,5031,2532.9,0.71,46,0
2847.8,5031,2490.9,1.03,46,0
2847.8,5031,2487.9,1.03,46,0
2847.8,5031,2526.9,0.86,46,0
2847.8,5031,2485.4,1.04,46,0
2847.8,5031,2529.9,0.79,46,0
2847.8,5031,2535.9,0.71,46,0
2747,5111.5,2553.8,0.9,62,0
2744,5160.6,2612.9,0.51,24,0
2744,5160.6,2486.9,0.92,24,0
2747,5111.5,2508.8,0.73,62,0
2744,5160.6,2609.9,0.51,24,0
2744,5160.6,2615.9,0.5,24,0
2744,5160.6,2474.9,1.15,24,0
2747,5111.5,2559.8,0.97,62,0
2744,5160.6,2480.9,1.08,24,0
2744,5160.6,2477.9,1.15,24,0
2744,5160.6,2483.9,1.08,24,0
2747,5111.5,2550.8,0.9,62,0
2747,5111.5,2556.8,0.97,62,0
2744,5160.6,2618.9,0.5,24,0
2744,5160.6,2420.9,1.3,24,0
2744,5160.6,2441.9,0.91,24,0
2744,5160.6,2453.9,1.09,24,0
2747,5111.5,2487.8,0.78,62,0
2744,5160.6,2423.9,1.3,24,0
2744,5160.6,2435.9,0.79,24,0
2744,5160.6,2465.9,1.06,24,0
2744,5160.6,2417.9,1.12,24,0
2744,5160.6,2444.9,0.91,24,0
2744,5160.6,2459.9,0.93,24,0
2747,5111.5,2484.8,0.83,62,0
2747,5111.5,2499.8,0.7,62,0
2747,5111.5,2496.8,0.7,62,0
2744,5160.6,2426.9,0.91,24,0
2744,5160.6,2432.9,0.88,24,0
2744,5160.6,2429.9,0.88,24,0
2744,5160.6,2450.9,1.09,24,0
2744,5160.6,2438.9,0.79,24,0
2744,5160.6,2447.9,0.91,24,0
2744,5160.6,2468.9,1.06,24,0
2744,5160.6,2462.9,0.93,24,0
2744,5160.6,2456.9,1.19,24,0
2744,5160.6,2471.9,1.13,24,0
2747,5111.5,2481.8,0.83,62,0
2747,5111.5,2505.8,0.73,62,0
2747,5111.5,2490.8,0.74,62,0
2747,5111.5,2493.8,0.74,62,0
2744,5160.6,2414.9,1.12,24,0
2894.6,5101.5,2289.45,0.92,68,0
2894.6,5101.5,2287.95,0.92,68,0
2894.6,5101.5,2291.3,0.92,68,0
2943.12,5003,2409.82,1.55,77,0
2908.09,5003,2368.07,0.89,77,0
2944.73,5003,2411.74,1.23,77,0
2913.87,5003,2374.97,0.89,77,0
2919.66,5003,2381.86,0.93,77,0
2935.09,5003,2400.24,1.83,77,0
2906.16,5003,2365.77,1,77,0
2910.96,5003,2371.49,0.89,77,0
2900.38,5003,2358.88,1.18,77,0
2917.73,5003,2379.56,0.93,77,0
2933.16,5003,2397.95,1.37,77,0
2938.94,5003,2404.84,1.83,77,0
2904.23,5003,2363.47,1.26,77,0
2902.3,5003,2361.18,1.26,77,0
2915.8,5003,2377.26,1.06,77,0
2909.99,5003,2370.34,0.89,77,0
2911.95,5003,2372.67,0.89,77,0
2931.23,5003,2395.65,1.37,77,0
2940.55,5003,2406.76,1.55,77,0
2937.01,5003,2402.54,1.83,77,0
2941.84,5003,2408.29,1.55,77,0
2741.3,5063.6,2448.7,0.64,69,0
2744,5160.6,2387.9,1.2,24,0
2744,5160.6,2411.9,1.45,24,0
2744,5160.6,2405.9,1.37,24,0
2747,5111.5,2449.3,0.66,62,0
2741.3,5063.6,2445.7,0.64,69,0
2741.3,5063.6,2451.7,0.6,69,0
2744,5160.6,2384.9,1.2,24,0
2744,5160.6,2408.9,1.37,24,0
2747,5111.5,2451.8,0.61,62,0
2747,5111.5,2454.8,0.61,62,0
2741.3,5063.6,2568.7,0.73,69,0
2741.3,5063.6,2556.7,0.79,69,0
2741.3,5063.6,2571.7,0.66,69,0
2741.3,5063.6,2559.7,0.71,69,0
2741.3,5063.6,2574.7,0.68,69,0
2741.3,5063.6,2544.7,0.65,69,0
2741.3,5063.6,2562.7,0.71,69,0
2741.3,5063.6,2577.7,0.68,69,0
2741.3,5063.6,2526.7,0.64,69,0
2741.3,5063.6,2553.7,0.69,69,0
2741.3,5063.6,2547.7,0.65,69,0
2741.3,5063.6,2565.7,0.73,69,0
2741.3,5063.6,2550.7,0.69,69,0
2741.3,5063.6,2580.7,0.64,69,0
2741.3,5063.6,2583.7,0.64,69,0
2733.4,5272.2,2416.4,0.81,2,0
2733.4,5272.2,2431.4,0.69,2,0
2733.4,5272.2,2428.4,0.64,2,0
2733.4,5272.2,2425.4,0.64,2,0
2733.4,5272.2,2413.4,0.93,2,0
2733.4,5272.2,2419.4,0.81,2,0
2733.4,5272.2,2422.4,0.61,2,0
2733.4,5272.2,2407.4,1.24,2,0
2733.4,5272.2,2410.4,0.93,2,0
2741.3,5063.6,2589.7,0.68,69,0
2741.3,5063.6,2592.7,0.68,69,0
2741.3,5063.6,2586.7,0.59,69,0
2894.59,5003,2351.98,1.17,77,0
2896.52,5003,2354.28,1.12,77,0
2898.45,5003,2356.58,1.18,77,0
2741.3,5063.6,2442.7,0.57,69,0
2741.3,5063.6,2439.7,0.57,69,0
2741.3,5063.6,2436.7,0.56,69,0
2733.4,5272.2,2404.4,0.99,2,0
2892.66,5003,2349.69,1.17,77,0
2888.81,5003,2345.09,1.34,77,0
2890.73,5003,2347.39,1.34,77,0
2886.88,5003,2342.79,1.27,77,0
3038.93,4961.64,2414.47,0.78,13,0
3039.9,4960.49,2417.07,0.68,13,0
3038.29,4962.41,2412.74,0.78,13,0
2733.4,5272.2,2386.4,1.16,2,0
2733.4,5272.2,2395.4,1.4,2,0
2733.4,5272.2,2356.4,1.38,2,0
2733.4,5272.2,2371.4,1.3,2,0
2733.4,5272.2,2392.4,1.16,2,0
2733.4,5272.2,2374.4,1.3,2,0
2733.4,5272.2,2398.4,1.4,2,0
2733.4,5272.2,2359.4,1.38,2,0
2733.4,5272.2,2383.4,1.37,2,0
2733.4,5272.2,2362.4,1.37,2,0
2733.4,5272.2,2377.4,1.61,2,0
2733.4,5272.2,2389.4,1.16,2,0
2733.4,5272.2,2368.4,1.45,2,0
2733.4,5272.2,2365.4,1.45,2,0
2733.4,5272.2,2380.4,1.37,2,0
2733.4,5272.2,2401.4,0.99,2,0
2733.4,5272.2,2353.4,1.31,2,0
3097.8,5206,2190.3,0.68,27,0
3097.8,5206,2187.3,0.68,27,0
2848.3,4957,2573.5,1.1,80,0
2848.3,4957,2552.5,0.79,80,0
2848.3,4957,2615.5,1.93,80,0
2848.3,4957,2579.5,1.43,80,0
2947.3,4958.5,2527.6,1.06,74,0
2947.3,4958.5,2497.6,0.84,74,0
2947.3,4958.5,2599.6,0.63,74,0
2848.3,4957,2603.5,1.94,80,0
2848.3,4957,2558.5,0.81,80,0
2848.3,4957,2609.5,2.09,80,0
2848.3,4957,2612.5,1.93,80,0
2947.3,4958.5,2494.6,0.77,74,0
2947.3,4958.5,2521.6,1.26,74,0
2947.3,4958.5,2533.6,0.9,74,0
2947.3,4958.5,2605.6,0.65,74,0
2848.3,4957,2567.5,1.26,80,0
2848.3,4957,2546.5,0.71,80,0
2848.3,4957,2606.5,1.94,80,0
2848.3,4957,2576.5,1.1,80,0
2848.3,4957,2549.5,0.72,80,0
2848.3,4957,2555.5,0.79,80,0
2848.3,4957,2561.5,0.81,80,0
2848.3,4957,2570.5,1.26,80,0
2848.3,4957,2564.5,0.97,80,0
2947.3,4958.5,2491.6,0.77,74,0
2947.3,4958.5,2506.6,0.84,74,0
2947.3,4958.5,2503.6,0.85,74,0
2947.3,4958.5,2500.6,0.84,74,0
2947.3,4958.5,2509.6,0.84,74,0
2947.3,4958.5,2524.6,1.26,74,0
2947.3,4958.5,2530.6,1.06,74,0
2947.3,4958.5,2608.6,0.75,74,0
2947.3,4958.5,2602.6,0.65,74,0
2947.3,4958.5,2596.6,0.63,74,0
2947.3,4958.5,2488.6,0.9,74,0
2848.3,4957,2544.52,0.71,80,0
2848.3,4957,2534.5,0.75,80,0
2848.3,4957,2540.5,0.62,80,0
2848.3,4957,2537.5,0.62,80,0
2947.3,4958.5,2482.6,0.9,74,0
2947.3,4958.5,2476.6,0.89,74,0
2848.3,4957,2525.5,0.59,80,0
2848.3,4957,2522.5,0.59,80,0
2848.3,4957,2543.02,0.71,80,0
2947.3,4958.5,2467.6,1,74,0
2947.3,4958.5,2485.6,0.9,74,0
2947.3,4958.5,2470.6,1,74,0
2947.3,4958.5,2479.6,0.89,74,0
2848.3,4957,2519.5,0.73,80,0
2947.3,4958.5,2464.6,0.87,74,0
2649.1,5359.8,2459.35,0.85,48,0
2647.1,5261.1,2524.4,0.95,36,0
2649.1,5359.8,2461.6,0.85,48,0
2703.4,5316.7,2457.9,1.15,81,0
2703.4,5316.7,2430.9,1.28,81,0
2703.4,5316.7,2442.9,0.87,81,0
2647.1,5261.1,2497.4,0.89,36,0
2647.1,5261.1,2464.4,1.11,36,0
2647.1,5261.1,2449.4,1.11,36,0
2703.4,5316.7,2421.9,0.95,81,0
2703.4,5316.7,2456.12,1.06,81,0
2703.4,5316.7,2418.9,1.03,81,0
2703.4,5316.7,2451.9,1.06,81,0
2647.1,5261.1,2515.4,0.97,36,0
2647.1,5261.1,2473.4,1.29,36,0
2647.1,5261.1,2500.4,0.89,36,0
2649.1,5359.8,2473.6,1.28,48,0
2647.1,5261.1,2458.4,1.35,36,0
2647.1,5261.1,2455.4,1.1,36,0
2703.4,5316.7,2424.9,0.95,81,0
2703.4,5316.7,2403.55,0.95,81,0
2703.4,5316.7,2448.9,0.89,81,0
2703.4,5316.7,2463.9,0.98,81,0
2703.4,5316.7,2405.05,0.95,81,0
2703.4,5316.7,2409.9,0.84,81,0
2649.1,5359.8,2467.6,1.18,48,0
2703.4,5316.7,2454.6,1.06,81,0
2647.1,5261.1,2491.4,0.96,36,0
2647.1,5261.1,2530.4,0.89,36,0
2647.1,5261.1,2488.4,0.9,36,0
2647.1,5261.1,2494.4,0.96,36,0
2647.1,5261.1,2503.4,1.03,36,0
2647.1,5261.1,2533.4,0.8,36,0
2703.4,5316.7,2472.9,1.23,81,0
2649.1,5359.8,2488.6,0.98,48,0
2649.1,5359.8,2494.6,1.11,48,0
2647.1,5261.1,2470.4,1.09,36,0
2647.1,5261.1,2467.4,1.09,36,0
2647.1,5261.1,2452.4,1.1,36,0
2647.1,5261.1,2461.4,1.11,36,0
2649.1,5359.8,2470.6,1.18,48,0
2703.4,5316.7,2415.9,0.92,81,0
2703.4,5316.7,2400.9,0.9,81,0
2703.4,5316.7,2427.9,1.28,81,0
2703.4,5316.7,2445.9,0.87,81,0
2703.4,5316.7,2433.9,1.06,81,0
2703.4,5316.7,2466.9,1.12,81,0
2703.4,5316.7,2439.9,0.99,81,0
2703.4,5316.7,2412.9,0.92,81,0
2703.4,5316.7,2406.9,0.84,81,0
2703.4,5316.7,2397.9,0.9,81,0
2703.4,5316.7,2436.9,0.99,81,0
2703.4,5316.7,2460.9,1.15,81,0
2649.1,5359.8,2464.6,0.79,48,0
2703.4,5316.7,2455.82,1.06,81,0
2703.4,5316.7,2469.9,1.12,81,0
2647.1,5261.1,2506.4,1.15,36,0
2647.1,5261.1,2476.4,1.17,36,0
2647.1,5261.1,2521.4,0.95,36,0
2647.1,5261.1,2509.4,1.15,36,0
2647.1,5261.1,2479.4,1.17,36,0
2647.1,5261.1,2482.4,1.09,36,0
2647.1,5261.1,2485.4,1.09,36,0
2647.1,5261.1,2518.4,0.95,36,0
2647.1,5261.1,2512.4,0.97,36,0
2647.1,5261.1,2527.4,0.89,36,0
2649.1,5359.8,2476.6,1.28,48,0
2649.1,5359.8,2479.6,1.3,48,0
2649.1,5359.8,2491.6,0.98,48,0
2663.32,5307.66,2645.74,0.71,63,0
2703.4,5316.7,2394.9,1.08,81,0
2848.3,4957,2495.5,0.77,80,0
2947.3,4958.5,2434.6,0.85,74,0
2947.3,4958.5,2443.6,0.7,74,0
2848.3,4957,2489.5,0.91,80,0
2947.3,4958.5,2437.6,0.71,74,0
2947.3,4958.5,2461.6,0.87,74,0
2947.3,4958.5,2440.6,0.71,74,0
2947.3,4958.5,2452.6,0.65,74,0
2947.3,4958.5,2455.6,0.65,74,0
2848.3,4957,2492.5,0.77,80,0
2848.3,4957,2483.5,0.8,80,0
2848.3,4957,2486.5,0.8,80,0
2848.3,4957,2480.5,0.89,80,0
2947.3,4958.5,2425.6,0.76,74,0
2947.3,4958.5,2428.6,0.76,74,0
2947.3,4958.5,2431.6,0.85,74,0
2947.3,4958.5,2446.6,0.71,74,0
2947.3,4958.5,2458.6,0.73,74,0
2947.3,4958.5,2449.6,0.71,74,0
2848.3,4957,2474.5,1.1,80,0
2848.3,4957,2477.5,0.89,80,0
2848.3,4957,2471.5,1.07,80,0
2848.3,4957,2468.5,1.07,80,0
2947.3,4958.5,2422.6,0.76,74,0
2848.3,4957,2447.5,0.62,80,0
2947.3,4958.5,2392.6,0.8,74,0
2947.3,4958.5,2410.6,0.77,74,0
2947.3,4958.5,2389.6,0.72,74,0
2947.3,4958.5,2401.6,0.67,74,0
2947.3,4958.5,2413.6,0.73,74,0
2947.3,4958.5,2419.6,0.74,74,0
2848.3,4957,2450.5,0.62,80,0
2848.3,4957,2444.5,0.64,80,0
2947.3,4958.5,2398.6,0.74,74,0
2947.3,4958.5,2395.6,0.8,74,0
2947.3,4958.5,2404.6,0.67,74,0
2947.3,4958.5,2407.6,0.77,74,0
2947.3,4958.5,2416.6,0.74,74,0
2947.3,4958.5,2386.6,0.72,74,0
2758.9,4966.2,2473.4,0.74,79,0
2758.9,4966.2,2470.4,0.76,79,0
2758.9,4966.2,2479.4,0.71,79,0
2758.9,4966.2,2494.4,0.73,79,0
2758.9,4966.2,2488.4,0.74,79,0
2758.9,4966.2,2476.4,0.74,79,0
2758.9,4966.2,2467.4,0.76,79,0
2758.9,4966.2,2491.4,0.74,79,0
2741.3,5063.6,2433.7,0.48,69,0
2947.3,4958.5,2380.6,0.64,74,0
2947.3,4958.5,2383.6,0.66,74,0
2947.3,4958.5,2377.6,0.64,74,0
2947.3,4958.5,2374.6,0.68,74,0
2947.3,4958.5,2371.6,0.68,74,0
2877.24,5003,2331.3,1.54,77,0
2857.95,5003,2308.32,1.25,77,0
2856.02,5003,2306.02,1.25,77,0
2861.81,5003,2312.92,1.51,77,0
2859.88,5003,2310.62,1.51,77,0
2854.1,5003,2303.72,1.25,77,0
2703.4,5316.7,2376.9,0.96,81,0
2703.4,5316.7,2319.9,0.97,81,0
2647.1,5261.1,2431.4,1.28,36,0
2703.4,5316.7,2346.9,1.02,81,0
2703.4,5316.7,2313.9,0.81,81,0
2703.4,5316.7,2316.9,0.97,81,0
2647.1,5261.1,2425.4,1.08,36,0
2703.4,5316.7,2331.9,1.56,81,0
2703.4,5316.7,2382.9,0.98,81,0
2648.4,5452.6,2400.1,0.76,7,0
2733.4,5272.2,2350.4,1.31,2,0
2647.1,5261.1,2437.4,1.09,36,0
2648.4,5452.6,2388.1,0.79,7,0
2703.4,5316.7,2361.9,1.04,81,0
2703.4,5316.7,2358.9,0.82,81,0
2703.4,5316.7,2322.9,1.13,81,0
2703.4,5316.7,2388.9,1.09,81,0
2647.1,5261.1,2443.4,0.9,36,0
2648.4,5452.6,2394.1,0.73,7,0
2733.4,5272.2,2347.4,1.44,2,0
2647.1,5261.1,2428.4,1.09,36,0
2647.1,5261.1,2440.4,1.09,36,0
2647.1,5261.1,2446.4,1.11,36,0
2703.4,5316.7,2328.9,1.38,81,0
2703.4,5316.7,2334.9,1.56,81,0
2703.4,5316.7,2367.9,0.85,81,0
2703.4,5316.7,2340.9,1.51,81,0
2703.4,5316.7,2391.9,1.08,81,0
2648.4,5452.6,2391.1,0.73,7,0
2703.4,5316.7,2337.9,1.51,81,0
2703.4,5316.7,2379.9,0.96,81,0
2703.4,5316.7,2364.9,1.04,81,0
2703.4,5316.7,2385.9,0.98,81,0
2703.4,5316.7,2325.9,1.13,81,0
2703.4,5316.7,2370.9,0.85,81,0
2703.4,5316.7,2373.9,0.91,81,0
2703.4,5316.7,2349.9,1.02,81,0
2647.1,5261.1,2434.4,1.28,36,0
2648.4,5452.6,2403.1,0.76,7,0
2648.4,5452.6,2397.1,0.73,7,0
2648.4,5452.6,2385.1,0.79,7,0
2703.4,5316.7,2307.9,0.9,81,0
2648.4,5452.6,2382.1,0.74,7,0
2647.1,5261.1,2419.4,0.99,36,0
2703.4,5316.7,2310.9,0.9,81,0
2647.1,5261.1,2422.4,1.08,36,0
2647.1,5261.1,2389.4,0.99,36,0
2645.8,5160.4,2504.6,1.03,71,0
2645.8,5160.4,2507.6,0.95,71,0
2647.1,5261.1,2374.4,0.86,36,0
2647.1,5261.1,2404.4,0.82,36,0
2647.1,5261.1,2377.4,0.88,36,0
2647.1,5261.1,2401.4,0.82,36,0
2645.8,5160.4,2492.6,1.36,71,0
2647.1,5261.1,2380.4,0.88,36,0
2647.1,5261.1,2398.4,0.82,36,0
2647.1,5261.1,2365.4,0.74,36,0
2647.1,5261.1,2368.4,0.87,36,0
2647.1,5261.1,2407.4,0.87,36,0
2647.1,5261.1,2395.4,0.93,36,0
2645.8,5160.4,2495.6,1.36,71,0
2645.8,5160.4,2510.6,0.95,71,0
2647.1,5261.1,2371.4,0.86,36,0
2647.1,5261.1,2386.4,0.99,36,0
2647.1,5261.1,2383.4,0.99,36,0
2647.1,5261.1,2392.4,0.93,36,0
2647.1,5261.1,2410.4,0.87,36,0
2647.1,5261.1,2413.4,0.92,36,0
2647.1,5261.1,2416.4,0.99,36,0
2645.8,5160.4,2501.6,1.19,71,0
2645.8,5160.4,2498.6,1.19,71,0
2645.8,5160.4,2513.6,1.16,71,0
2645.8,5160.4,2516.6,1.16,71,0
2648.4,5452.6,2379.1,0.74,7,0
2703.4,5316.7,2304.9,1.06,81,0
2647.1,5261.1,2362.4,0.74,36,0
2647.1,5261.1,2356.4,0.66,36,0
2647.1,5261.1,2359.4,0.66,36,0
2741.3,5063.6,2427.7,0.41,69,0
2758.9,4966.2,2464.4,0.57,79,0
2741.3,5063.6,2430.7,0.48,69,0
2741.3,5063.6,2424.7,0.41,69,0
2758.9,4966.2,2458.4,0.59,79,0
2758.9,4966.2,2461.4,0.59,79,0
2848.3,4957,2403.5,0.66,80,0
2848.3,4957,2406.5,0.66,80,0
2848.3,4957,2415.5,0.73,80,0
2848.3,4957,2418.5,0.77,80,0
2848.3,4957,2421.5,0.77,80,0
2848.3,4957,2409.5,0.68,80,0
2848.3,4957,2412.5,0.73,80,0
3040.86,4959.35,2419.66,0.68,13,0
2758.9,4966.2,2455.4,0.58,79,0
2741.3,5063.6,2421.7,0.51,69,0
2741.3,5063.6,2418.7,0.52,69,0
2758.9,4966.2,2452.4,0.58,79,0
2758.9,4966.2,2449.4,0.59,79,0
2741.3,5063.6,2415.7,0.52,69,0
2848.31,5003,2296.83,1.25,77,0
2844.45,5003,2292.23,1.43,77,0
2842.53,5003,2289.93,1.64,77,0
2840.6,5003,2287.64,1.64,77,0
2846.38,5003,2294.53,1.43,77,0
2758.9,4966.2,2416.4,0.61,79,0
2741.3,5063.6,2412.7,0.61,69,0
2758.9,4966.2,2434.4,0.53,79,0
2758.9,4966.2,2422.4,0.67,79,0
2758.9,4966.2,2413.4,0.61,79,0
2741.3,5063.6,2406.7,0.63,69,0
2758.9,4966.2,2440.4,0.59,79,0
2758.9,4966.2,2437.4,0.59,79,0
2758.9,4966.2,2389.4,0.74,79,0
2758.9,4966.2,2419.4,0.66,79,0
2758.9,4966.2,2407.4,0.62,79,0
2758.9,4966.2,2410.4,0.62,79,0
2758.9,4966.2,2425.4,0.67,79,0
2741.3,5063.6,2409.7,0.61,69,0
2758.9,4966.2,2428.4,0.56,79,0
2758.9,4966.2,2446.4,0.58,79,0
2758.9,4966.2,2443.4,0.58,79,0
2758.9,4966.2,2431.4,0.56,79,0
2836.74,5003,2283.04,1.18,77,0
2838.67,5003,2285.34,1.45,77,0
2647.1,5261.1,2353.4,0.68,36,0
2703.4,5316.7,2301.9,1.06,81,0
2703.4,5316.7,2298.9,1.06,81,0
2648.4,5452.6,2376.1,0.8,7,0
2703.4,5316.7,2266.55,1,81,0
2703.4,5316.7,2272.62,0.95,81,0
2703.4,5316.7,2265.05,1,81,0
2703.4,5316.7,2268.2,0.88,81,0
2703.4,5316.7,2289.9,1.2,81,0
2703.4,5316.7,2271.12,0.88,81,0
2703.4,5316.7,2263.2,1,81,0
2703.4,5316.7,2292.9,0.98,81,0
2703.4,5316.7,2277.9,0.94,81,0
2703.4,5316.7,2269.7,0.88,81,0
2703.4,5316.7,2283.9,1.06,81,0
2703.4,5316.7,2295.9,0.98,81,0
2703.4,5316.7,2274.9,0.95,81,0
2703.4,5316.7,2286.9,1.2,81,0
2703.4,5316.7,2280.9,0.94,81,0
2829.03,5003,2273.85,1.13,77,0
2827.1,5003,2271.55,1.13,77,0
2832.88,5003,2278.44,1.23,77,0
2823.24,5003,2266.95,1.31,77,0
2825.17,5003,2269.25,1.13,77,0
2821.31,5003,2264.65,1.31,77,0
2830.95,5003,2276.15,1.23,77,0
2834.81,5003,2280.74,1.18,77,0
2813.6,5003,2255.46,0.84,77,0
2811.78,5003,2253.3,0.84,77,0
2649.6,5063.2,2474.3,1.42,52,0
2649.6,5063.2,2489.3,1.46,52,0
2649.6,5063.2,2501.3,0.89,52,0
